Year,Park_id,Agency_id,Entrance,Expanded_total,Usage_class,Day_type,Total_visitors,Bikers,Peds_skaters,Vehicles,Buses,Horse_riders,Boaters,Start_time,Date,Half_of_summer,Expansion_factor,ppv_multiplier,ppb_multiplier,Total_days_by_type,Park_name,Agency_name,Date_year,Timeslot,Scheduled_count,Scheduled_date,Date_object
2015,93,5,2,13872,Medium,Weekday,17,14,3,0,0,0,0,04:00 PM,2015-08-31,2,12,0,0,68,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,93,5,1,15120,High,Weekend_holiday,54,26,28,0,0,0,0,06:00 PM,2015-08-09,2,8,0,0,35,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,93,5,1,16864,High,Weekday,31,15,16,0,0,0,0,10:00 AM,2015-08-25,2,8,0,0,68,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,93,5,2,19040,Low,Weekend_holiday,136,98,38,0,0,0,0,02:00 PM,2015-07-19,2,4,0,0,35,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,93,5,2,26928,Low,Weekday,99,77,22,0,0,0,0,02:00 PM,2015-08-10,2,4,0,0,68,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,93,5,2,29376,Medium,Weekday,36,20,16,0,0,0,0,04:00 PM,2015-07-16,2,12,0,0,68,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,93,5,4,32096,High,Weekday,59,43,16,0,0,0,0,10:00 AM,2015-08-17,2,8,0,0,68,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,93,5,4,33600,High,Weekend_holiday,120,73,47,0,0,0,0,10:00 AM,2015-09-07,2,8,0,0,35,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,93,5,1,49280,High,Weekend_holiday,176,140,36,0,0,0,0,06:00 PM,2015-05-30,1,8,0,0,35,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,93,5,4,58752,Medium,Weekday,72,59,13,0,0,0,0,12:00 PM,2015-06-09,1,12,0,0,68,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,93,5,1,70176,High,Weekday,129,96,33,0,0,0,0,06:00 PM,2015-06-01,1,8,0,0,68,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,93,5,1,159936,High,Weekday,294,271,23,0,0,0,0,06:00 PM,2015-07-09,1,8,0,0,68,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,93,5,1,182240,High,Weekday,335,293,42,0,0,0,0,06:00 PM,2015-05-27,1,8,0,0,68,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,2,1072,Low,Weekday,4,4,0,0,0,0,0,12:00 PM,2016-08-29,2,4,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,4,2376,Medium,Weekend_holiday,6,0,6,0,0,0,0,02:00 PM,2016-06-04,1,12,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,3,5808,Low,Weekend_holiday,44,37,7,0,0,0,0,12:00 PM,2016-06-19,1,4,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,3,5940,Low,Weekend_holiday,45,32,13,0,0,0,0,02:00 PM,2016-07-30,2,4,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,2,8040,Low,Weekday,30,23,7,0,0,0,0,02:00 PM,2016-06-14,1,4,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,4,8976,High,Weekend_holiday,34,12,22,0,0,0,0,10:00 AM,2016-08-20,2,8,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,1,11256,Medium,Weekday,14,11,3,0,0,0,0,02:00 PM,2016-06-03,1,12,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,3,17028,Medium,Weekend_holiday,43,24,19,0,0,0,0,08:00 AM,2016-08-28,2,12,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,2,35640,Medium,Weekend_holiday,90,67,23,0,0,0,0,06:00 PM,2016-05-29,1,12,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,4,42344,High,Weekday,79,70,9,0,0,0,0,10:00 AM,2016-06-16,1,8,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,1,58424,High,Weekday,109,99,10,0,0,0,0,10:00 AM,2016-06-28,1,8,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,4,69144,Medium,Weekday,86,79,7,0,0,0,0,02:00 PM,2016-07-25,2,12,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,1,72864,High,Weekend_holiday,276,252,24,0,0,0,0,04:00 PM,2016-05-30,1,8,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,4,73656,High,Weekend_holiday,279,255,24,0,0,0,0,10:00 AM,2016-07-02,1,8,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,1,74504,High,Weekday,139,121,18,0,0,0,0,10:00 AM,2016-08-08,2,8,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,4,79728,High,Weekend_holiday,302,274,28,0,0,0,0,10:00 AM,2016-07-16,2,8,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,4,80936,High,Weekday,151,126,25,0,0,0,0,06:00 PM,2016-07-07,1,8,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,2,94068,Medium,Weekday,117,85,32,0,0,0,0,08:00 AM,2016-07-19,2,12,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,4,125136,Medium,Weekend_holiday,316,300,16,0,0,0,0,12:00 PM,2016-07-30,2,12,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,93,5,4,167768,High,Weekday,313,291,22,0,0,0,0,04:00 PM,2016-07-28,2,8,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,3,2412,Low,Weekday,9,3,6,0,0,0,0,12:00 PM,2017-08-10,2,4,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,3,8448,Low,Weekend_holiday,64,49,15,0,0,0,0,12:00 PM,2017-06-18,1,4,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,4,16080,High,Weekday,20,9,11,0,0,0,0,10:00 AM,2017-06-28,1,12,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,5,22512,Medium,Weekday,24,9,15,0,0,0,0,12:00 PM,2017-08-02,2,14,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,2,23100,Medium,Weekend_holiday,50,33,17,0,0,0,0,10:00 AM,2017-09-03,2,14,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,2,28140,Low,Weekday,105,77,28,0,0,0,0,12:00 PM,2017-05-31,1,4,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,2,35574,Medium,Weekend_holiday,77,47,30,0,0,0,0,06:00 PM,2017-06-10,1,14,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,4,36036,Medium,Weekend_holiday,78,66,12,0,0,0,0,12:00 PM,2017-08-26,2,14,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,3,43148,Medium,Weekday,46,12,34,0,0,0,0,06:00 PM,2017-07-24,2,14,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,4,47124,High,Weekend_holiday,119,102,17,0,0,0,0,06:00 PM,2017-06-18,1,12,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,1,56232,High,Weekend_holiday,142,121,21,0,0,0,0,04:00 PM,2017-07-29,2,12,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,1,58608,High,Weekend_holiday,148,125,23,0,0,0,0,06:00 PM,2017-07-16,2,12,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,1,61104,High,Weekday,76,67,9,0,0,0,0,08:00 AM,2017-08-16,2,12,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,4,77988,High,Weekday,97,86,11,0,0,0,0,10:00 AM,2017-06-29,1,12,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,1,111756,High,Weekday,139,124,15,0,0,0,0,08:00 AM,2017-07-12,1,12,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,1,113652,High,Weekend_holiday,287,254,33,0,0,0,0,10:00 AM,2017-07-08,1,12,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,4,133056,High,Weekend_holiday,336,292,44,0,0,0,0,10:00 AM,2017-07-15,2,12,0,0,33,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,1,177684,High,Weekday,221,176,45,0,0,0,0,06:00 PM,2017-07-31,2,12,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,93,5,4,178488,High,Weekday,222,205,17,0,0,0,0,04:00 PM,2017-06-01,1,12,0,0,67,Kenilworth Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,1,1224,High,Weekday,3,1,2,0,0,0,0,12:00 PM,2015-08-28,2,6,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,1,1470,High,Weekend_holiday,7,6,1,0,0,0,0,06:00 PM,2015-07-04,1,6,0,0,35,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,1,1680,High,Weekend_holiday,8,1,7,0,0,0,0,08:00 AM,2015-06-13,1,6,0,0,35,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,1,2040,High,Weekday,5,3,2,0,0,0,0,02:00 PM,2015-07-14,1,6,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,1,3672,High,Weekday,9,6,3,0,0,0,0,04:00 PM,2015-06-22,1,6,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,1,4080,High,Weekday,10,7,3,0,0,0,0,04:00 PM,2015-08-21,2,6,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,1,4080,High,Weekday,10,5,5,0,0,0,0,10:00 AM,2015-08-24,2,6,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,7,4080,Medium,Weekday,2,2,0,0,0,0,0,10:00 AM,2015-08-27,2,30,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,1,4488,High,Weekday,11,8,3,0,0,0,0,10:00 AM,2015-06-09,1,6,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,2,4896,Low,Weekday,4,3,1,0,0,0,0,10:00 AM,2015-07-16,2,18,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,3,5250,Medium,Weekend_holiday,5,3,2,0,0,0,0,12:00 PM,2015-07-04,1,30,0,0,35,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,6,5670,Low,Weekend_holiday,9,1,8,0,0,0,0,10:00 AM,2015-05-25,1,18,0,0,35,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,1,5712,High,Weekday,14,8,6,0,0,0,0,02:00 PM,2015-07-30,2,6,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,5,7344,Low,Weekday,6,1,5,0,0,0,0,08:00 AM,2015-06-19,1,18,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,9,8160,Medium,Weekday,4,2,2,0,0,0,0,02:00 PM,2015-08-17,2,30,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,5,8568,Low,Weekday,7,0,7,0,0,0,0,06:00 PM,2015-08-31,2,18,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,8,24480,Medium,Weekday,12,6,6,0,0,0,0,02:00 PM,2015-06-19,1,30,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,94,5,8,40800,Medium,Weekday,20,10,10,0,0,0,0,08:00 AM,2015-06-18,1,30,0,0,68,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,1,0,High,Weekend_holiday,0,0,0,0,0,0,0,02:00 PM,2016-05-28,1,6,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,1,0,High,Weekday,0,0,0,0,0,0,0,04:00 PM,2016-08-23,2,6,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,1,0,High,Weekend_holiday,0,0,0,0,0,0,0,12:00 PM,2016-09-03,2,6,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,1,0,High,Weekend_holiday,0,0,0,0,0,0,0,06:00 PM,2016-09-05,2,6,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,1,396,High,Weekend_holiday,2,1,1,0,0,0,0,06:00 PM,2016-05-29,1,6,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,1,792,High,Weekend_holiday,4,4,0,0,0,0,0,10:00 AM,2016-09-04,2,6,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,1,804,High,Weekday,2,2,0,0,0,0,0,04:00 PM,2016-07-15,2,6,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,3,990,Medium,Weekend_holiday,1,0,1,0,0,0,0,12:00 PM,2016-07-02,1,30,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,1,1386,High,Weekend_holiday,7,4,3,0,0,0,0,08:00 AM,2016-06-11,1,6,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,6,1782,Low,Weekend_holiday,3,2,1,0,0,0,0,10:00 AM,2016-06-18,1,18,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,1,2010,High,Weekday,5,5,0,0,0,0,0,08:00 AM,2016-06-22,1,6,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,1,2814,High,Weekday,7,7,0,0,0,0,0,02:00 PM,2016-09-01,2,6,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,8,6030,Medium,Weekday,3,2,1,0,0,0,0,02:00 PM,2016-06-20,1,30,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,1,7236,High,Weekday,18,18,0,0,0,0,0,10:00 AM,2016-07-07,1,6,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,5,8442,Low,Weekday,7,3,4,0,0,0,0,08:00 AM,2016-06-10,1,18,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,4,8910,Medium,Weekend_holiday,9,6,3,0,0,0,0,08:00 AM,2016-07-16,2,30,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,7,10050,Medium,Weekday,5,5,0,0,0,0,0,04:00 PM,2016-09-02,2,30,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,2,10854,Low,Weekday,9,0,9,0,0,0,0,10:00 AM,2016-08-04,2,18,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,4,13860,Medium,Weekend_holiday,14,8,6,0,0,0,0,06:00 PM,2016-08-21,2,30,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2016,94,5,9,26130,Medium,Weekday,13,10,3,0,0,0,0,02:00 PM,2016-08-25,2,30,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,5,0,High,Weekend_holiday,0,0,0,0,0,0,0,08:00 AM,2017-08-26,2,5,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,5,165,High,Weekend_holiday,1,0,1,0,0,0,0,08:00 AM,2017-06-24,1,5,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,5,330,High,Weekend_holiday,2,0,2,0,0,0,0,08:00 AM,2017-07-08,1,5,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,4,1320,High,Weekend_holiday,8,5,3,0,0,0,0,08:00 AM,2017-07-09,1,5,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,5,1340,High,Weekday,4,0,4,0,0,0,0,08:00 AM,2017-06-12,1,5,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,10,1675,Low,Weekday,1,0,1,0,0,0,0,10:00 AM,2017-08-07,2,25,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,4,2805,High,Weekend_holiday,17,6,11,0,0,0,0,10:00 AM,2017-08-20,2,5,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,4,3015,High,Weekday,9,7,2,0,0,0,0,08:00 AM,2017-06-27,1,5,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,4,3015,High,Weekday,9,3,6,0,0,0,0,10:00 AM,2017-08-15,2,5,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,6,4125,Low,Weekend_holiday,5,3,2,0,0,0,0,02:00 PM,2017-07-15,2,25,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,3,6030,Medium,Weekday,5,1,4,0,0,0,0,04:00 PM,2017-06-22,1,18,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,7,6030,Medium,Weekday,5,3,2,0,0,0,0,04:00 PM,2017-08-25,2,18,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,4,6534,Medium,Weekend_holiday,11,10,1,0,0,0,0,12:00 PM,2017-07-29,2,18,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,4,9648,Medium,Weekday,8,7,1,0,0,0,0,02:00 PM,2017-08-03,2,18,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,6,10050,Low,Weekday,6,5,1,0,0,0,0,10:00 AM,2017-06-16,1,25,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,4,10720,High,Weekday,32,26,6,0,0,0,0,04:00 PM,2017-06-19,1,5,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,8,10854,Medium,Weekday,9,6,3,0,0,0,0,04:00 PM,2017-08-08,2,18,0,0,67,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,7,16632,Medium,Weekend_holiday,28,20,8,0,0,0,0,10:00 AM,2017-07-04,1,18,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2017,94,5,6,22275,Low,Weekend_holiday,27,13,14,0,0,0,0,10:00 AM,2017-06-17,1,25,0,0,33,Luce Line Regional Trail,Minneapolis Park and Recreation Board,NA,NA,NA,NA,NA
2015,95,4,2,0,High,Weekday,0,0,0,0,0,0,0,02:00 PM,2015-06-01,1,6,0,0,68,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,95,4,1,840,High,Weekend_holiday,4,0,4,0,0,0,0,02:00 PM,2015-07-12,1,6,0,0,35,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,95,4,1,1260,High,Weekend_holiday,6,0,6,0,0,0,0,04:00 PM,2015-07-11,1,6,0,0,35,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,95,4,1,1632,Medium,Weekday,4,0,4,0,0,0,0,12:00 PM,2015-06-05,1,6,0,0,68,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,95,4,2,1632,Medium,Weekday,4,3,1,0,0,0,0,12:00 PM,2015-06-18,1,6,0,0,68,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,95,4,2,2448,High,Weekday,6,4,2,0,0,0,0,02:00 PM,2015-07-28,2,6,0,0,68,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,95,4,2,2856,Medium,Weekday,7,3,4,0,0,0,0,12:00 PM,2015-08-11,2,6,0,0,68,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,95,4,1,3570,High,Weekend_holiday,17,1,16,0,0,0,0,02:00 PM,2015-08-09,2,6,0,0,35,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,95,4,1,3780,High,Weekend_holiday,18,5,13,0,0,0,0,04:00 PM,2015-06-14,1,6,0,0,35,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,95,4,2,4200,Medium,Weekend_holiday,20,8,3,0,0,9,0,10:00 AM,2015-07-19,2,6,0,0,35,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,95,4,2,5250,Medium,Weekend_holiday,25,17,8,0,0,0,0,10:00 AM,2015-06-27,1,6,0,0,35,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,95,4,2,6120,Medium,Weekday,15,4,11,0,0,0,0,10:00 AM,2015-08-17,2,6,0,0,68,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2015,95,4,2,8160,High,Weekday,20,12,8,0,0,0,0,04:00 PM,2015-08-10,2,6,0,0,68,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,19,1584,High,Weekend_holiday,3,1,2,0,0,0,0,06:00 PM,2016-06-05,1,16,0,0,33,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,1,2046,Medium,Weekend_holiday,2,1,1,0,0,0,0,08:00 AM,2016-05-30,1,31,0,0,33,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,1,4224,High,Weekend_holiday,8,2,6,0,0,0,0,04:00 PM,2016-08-21,2,16,0,0,33,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,2,4224,High,Weekend_holiday,8,3,5,0,0,0,0,06:00 PM,2016-07-02,1,16,0,0,33,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,3,4288,High,Weekday,4,0,4,0,0,0,0,02:00 PM,2016-08-02,2,16,0,0,67,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,19,4752,High,Weekend_holiday,9,6,3,0,0,0,0,04:00 PM,2016-07-16,2,16,0,0,33,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,7,5214,Low,Weekend_holiday,2,0,2,0,0,0,0,08:00 AM,2016-07-17,2,79,0,0,33,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,19,5360,High,Weekday,5,0,5,0,0,0,0,06:00 PM,2016-06-10,1,16,0,0,67,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,1,6432,High,Weekday,6,1,5,0,0,0,0,06:00 PM,2016-07-20,2,16,0,0,67,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,4,7504,High,Weekday,7,1,6,0,0,0,0,02:00 PM,2016-07-11,1,16,0,0,67,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,4,9207,Medium,Weekend_holiday,9,5,4,0,0,0,0,10:00 AM,2016-07-24,2,31,0,0,33,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,4,12672,High,Weekend_holiday,24,7,17,0,0,0,0,04:00 PM,2016-07-09,1,16,0,0,33,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,5,14539,Medium,Weekday,7,0,7,0,0,0,0,04:00 PM,2016-07-06,1,31,0,0,67,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
2016,95,4,5,15879,Low,Weekday,3,2,1,0,0,0,0,02:00 PM,2016-07-20,2,79,0,0,67,River to River Greenway Regional Trail,Dakota County,NA,NA,NA,NA,NA
