Park_trail,Entrance,Usage_class,Start_time,Day_type
40,8,High,1400,Weekday
24,1,High,1400,Weekend_holiday
24,1,High,1400,Weekday
89,11,High,1400,Weekend_holiday
89,11,High,1400,Weekday
89,16,High,1400,Weekend_holiday
89,16,High,1400,Weekday
89,19,High,1400,Weekend_holiday
89,19,High,1400,Weekday
89,29,High,1400,Weekend_holiday
89,29,High,1400,Weekday
23,1,High,1400,Weekend_holiday
23,1,High,1400,Weekday
23,8,High,1400,Weekend_holiday
23,8,High,1400,Weekday
39,6,High,1400,Weekend_holiday
39,6,High,1400,Weekday
39,20,High,1400,Weekend_holiday
39,20,High,1400,Weekday
39,28,High,1400,Weekend_holiday
39,28,High,1400,Weekday
76,3,High,1400,Weekend_holiday
76,3,High,1400,Weekday
76,7,High,1400,Weekend_holiday
76,7,High,1400,Weekday
79,1,High,1400,Weekend_holiday
79,1,High,1400,Weekday
79,9,High,1400,Weekend_holiday
79,9,High,1400,Weekday
25,1,High,1400,Weekend_holiday
25,1,High,1400,Weekday
34,1,High,1400,Weekend_holiday
34,1,High,1400,Weekday
26,2,High,1400,Weekend_holiday
26,2,High,1400,Weekday
26,3,High,1400,Weekend_holiday
26,3,High,1400,Weekday
88,13,High,1400,Weekend_holiday
88,13,High,1400,Weekday
88,41,High,1400,Weekend_holiday
88,41,High,1400,Weekday
88,43,High,1400,Weekend_holiday
88,43,High,1400,Weekday
88,44,High,1400,Weekend_holiday
88,44,High,1400,Weekday
88,55,High,1400,Weekend_holiday
88,55,High,1400,Weekday
88,56,High,1400,Weekend_holiday
88,56,High,1400,Weekday
88,57,High,1400,Weekend_holiday
88,57,High,1400,Weekday
27,2,High,1400,Weekend_holiday
27,2,High,1400,Weekday
32,1,High,1400,Weekend_holiday
32,1,High,1400,Weekday
96,1,High,1400,Weekend_holiday
96,1,High,1400,Weekday
96,22,High,1400,Weekend_holiday
96,22,High,1400,Weekday
33,1,High,1400,Weekend_holiday
33,1,High,1400,Weekday
28,1,High,1400,Weekend_holiday
28,1,High,1400,Weekday
35,1,High,1400,Weekend_holiday
35,1,High,1400,Weekday
35,9,High,1400,Weekend_holiday
35,9,High,1400,Weekday
30,1,High,1400,Weekend_holiday
30,1,High,1400,Weekday
29,2,High,1400,Weekend_holiday
29,2,High,1400,Weekday
29,10,High,1400,Weekend_holiday
29,10,High,1400,Weekday
29,25,High,1400,Weekend_holiday
29,25,High,1400,Weekday
29,30,High,1400,Weekend_holiday
29,30,High,1400,Weekday
29,37,High,1400,Weekend_holiday
29,37,High,1400,Weekday
29,44,High,1400,Weekend_holiday
29,44,High,1400,Weekday
117,1,High,1400,Weekend_holiday
117,1,High,1400,Weekday
80,1,High,1400,Weekend_holiday
80,1,High,1400,Weekday
31,1,High,1400,Weekend_holiday
31,1,High,1400,Weekday
115,1,High,1400,Weekend_holiday
115,1,High,1400,Weekday
115,10,High,1400,Weekend_holiday
115,10,High,1400,Weekday
115,11,High,1400,Weekend_holiday
115,11,High,1400,Weekday
36,1,High,1400,Weekend_holiday
36,1,High,1400,Weekday
111,11,High,1400,Weekend_holiday
111,11,High,1400,Weekday
101,1,High,1400,Weekend_holiday
101,1,High,1400,Weekday
101,2,High,1400,Weekend_holiday
101,2,High,1400,Weekday
84,1,High,1400,Weekend_holiday
84,1,High,1400,Weekday
37,1,High,1400,Weekend_holiday
37,1,High,1400,Weekday
132,5,High,1400,Weekend_holiday
132,5,High,1400,Weekday
132,14,High,1400,Weekend_holiday
132,14,High,1400,Weekday
131,1,High,1400,Weekend_holiday
131,1,High,1400,Weekday
131,4,High,1400,Weekend_holiday
131,4,High,1400,Weekday
131,5,High,1400,Weekend_holiday
131,5,High,1400,Weekday
131,6,High,1400,Weekend_holiday
131,6,High,1400,Weekday
131,7,High,1400,Weekend_holiday
131,7,High,1400,Weekday
21,1,High,1600,Weekend_holiday
21,1,High,1600,Weekday
77,3,High,1600,Weekend_holiday
77,3,High,1600,Weekday
77,6,High,1600,Weekend_holiday
77,6,High,1600,Weekday
77,7,High,1600,Weekend_holiday
77,7,High,1600,Weekday
97,1,High,1600,Weekend_holiday
97,1,High,1600,Weekday
78,3,High,1600,Weekend_holiday
78,3,High,1600,Weekday
22,1,High,1600,Weekend_holiday
22,1,High,1600,Weekday
40,1,High,1600,Weekend_holiday
40,1,High,1600,Weekday
40,7,High,1600,Weekend_holiday
40,7,High,1600,Weekday
40,8,High,1600,Weekend_holiday
40,8,High,1600,Weekday
24,1,High,1600,Weekend_holiday
24,1,High,1600,Weekday
89,11,High,1600,Weekend_holiday
89,11,High,1600,Weekday
89,16,High,1600,Weekend_holiday
89,16,High,1600,Weekday
89,19,High,1600,Weekend_holiday
89,19,High,1600,Weekday
89,29,High,1600,Weekend_holiday
89,29,High,1600,Weekday
23,1,High,1600,Weekend_holiday
23,1,High,1600,Weekday
23,8,High,1600,Weekend_holiday
23,8,High,1600,Weekday
39,6,High,1600,Weekend_holiday
39,6,High,1600,Weekday
39,20,High,1600,Weekend_holiday
39,20,High,1600,Weekday
39,28,High,1600,Weekend_holiday
39,28,High,1600,Weekday
76,3,High,1600,Weekend_holiday
76,3,High,1600,Weekday
76,7,High,1600,Weekend_holiday
76,7,High,1600,Weekday
79,1,High,1600,Weekend_holiday
79,1,High,1600,Weekday
79,9,High,1600,Weekend_holiday
79,9,High,1600,Weekday
25,1,High,1600,Weekend_holiday
25,1,High,1600,Weekday
34,1,High,1600,Weekend_holiday
34,1,High,1600,Weekday
26,2,High,1600,Weekend_holiday
26,2,High,1600,Weekday
26,3,High,1600,Weekend_holiday
26,3,High,1600,Weekday
88,13,High,1600,Weekend_holiday
88,13,High,1600,Weekday
88,41,High,1600,Weekend_holiday
88,41,High,1600,Weekday
88,43,High,1600,Weekend_holiday
88,43,High,1600,Weekday
88,44,High,1600,Weekend_holiday
88,44,High,1600,Weekday
88,55,High,1600,Weekend_holiday
88,55,High,1600,Weekday
88,56,High,1600,Weekend_holiday
88,56,High,1600,Weekday
88,57,High,1600,Weekend_holiday
88,57,High,1600,Weekday
27,2,High,1600,Weekend_holiday
27,2,High,1600,Weekday
32,1,High,1600,Weekend_holiday
32,1,High,1600,Weekday
96,1,High,1600,Weekend_holiday
96,1,High,1600,Weekday
96,22,High,1600,Weekend_holiday
96,22,High,1600,Weekday
33,1,High,1600,Weekend_holiday
33,1,High,1600,Weekday
28,1,High,1600,Weekend_holiday
28,1,High,1600,Weekday
35,1,High,1600,Weekend_holiday
35,1,High,1600,Weekday
35,9,High,1600,Weekend_holiday
35,9,High,1600,Weekday
30,1,High,1600,Weekend_holiday
30,1,High,1600,Weekday
29,2,High,1600,Weekend_holiday
29,2,High,1600,Weekday
29,10,High,1600,Weekend_holiday
29,10,High,1600,Weekday
29,25,High,1600,Weekend_holiday
29,25,High,1600,Weekday
29,30,High,1600,Weekend_holiday
29,30,High,1600,Weekday
29,37,High,1600,Weekend_holiday
29,37,High,1600,Weekday
29,44,High,1600,Weekend_holiday
29,44,High,1600,Weekday
117,1,High,1600,Weekend_holiday
117,1,High,1600,Weekday
80,1,High,1600,Weekend_holiday
80,1,High,1600,Weekday
31,1,High,1600,Weekend_holiday
31,1,High,1600,Weekday
115,1,High,1600,Weekend_holiday
115,1,High,1600,Weekday
115,10,High,1600,Weekend_holiday
115,10,High,1600,Weekday
115,11,High,1600,Weekend_holiday
115,11,High,1600,Weekday
36,1,High,1600,Weekend_holiday
36,1,High,1600,Weekday
111,11,High,1600,Weekend_holiday
111,11,High,1600,Weekday
101,1,High,1600,Weekend_holiday
101,1,High,1600,Weekday
101,2,High,1600,Weekend_holiday
101,2,High,1600,Weekday
84,1,High,1600,Weekend_holiday
84,1,High,1600,Weekday
37,1,High,1600,Weekend_holiday
37,1,High,1600,Weekday
132,5,High,1600,Weekend_holiday
132,5,High,1600,Weekday
132,14,High,1600,Weekend_holiday
132,14,High,1600,Weekday
131,1,High,1600,Weekend_holiday
131,1,High,1600,Weekday
131,4,High,1600,Weekend_holiday
131,4,High,1600,Weekday
131,5,High,1600,Weekend_holiday
131,5,High,1600,Weekday
131,6,High,1600,Weekend_holiday
131,6,High,1600,Weekday
131,7,High,1600,Weekend_holiday
131,7,High,1600,Weekday
21,1,High,1800,Weekend_holiday
21,1,High,1800,Weekday
77,3,High,1800,Weekend_holiday
77,3,High,1800,Weekday
77,6,High,1800,Weekend_holiday
77,6,High,1800,Weekday
77,7,High,1800,Weekend_holiday
77,7,High,1800,Weekday
97,1,High,1800,Weekend_holiday
97,1,High,1800,Weekday
78,3,High,1800,Weekend_holiday
78,3,High,1800,Weekday
22,1,High,1800,Weekend_holiday
22,1,High,1800,Weekday
40,1,High,1800,Weekend_holiday
40,1,High,1800,Weekday
40,7,High,1800,Weekend_holiday
40,7,High,1800,Weekday
40,8,High,1800,Weekend_holiday
40,8,High,1800,Weekday
24,1,High,1800,Weekend_holiday
24,1,High,1800,Weekday
89,11,High,1800,Weekend_holiday
89,11,High,1800,Weekday
89,16,High,1800,Weekend_holiday
89,16,High,1800,Weekday
89,19,High,1800,Weekend_holiday
89,19,High,1800,Weekday
89,29,High,1800,Weekend_holiday
89,29,High,1800,Weekday
23,1,High,1800,Weekend_holiday
23,1,High,1800,Weekday
23,8,High,1800,Weekend_holiday
23,8,High,1800,Weekday
39,6,High,1800,Weekend_holiday
39,6,High,1800,Weekday
39,20,High,1800,Weekend_holiday
39,20,High,1800,Weekday
39,28,High,1800,Weekend_holiday
39,28,High,1800,Weekday
76,3,High,1800,Weekend_holiday
76,3,High,1800,Weekday
76,7,High,1800,Weekend_holiday
76,7,High,1800,Weekday
79,1,High,1800,Weekend_holiday
79,1,High,1800,Weekday
79,9,High,1800,Weekend_holiday
79,9,High,1800,Weekday
25,1,High,1800,Weekend_holiday
25,1,High,1800,Weekday
34,1,High,1800,Weekend_holiday
34,1,High,1800,Weekday
26,2,High,1800,Weekend_holiday
26,2,High,1800,Weekday
26,3,High,1800,Weekend_holiday
26,3,High,1800,Weekday
88,13,High,1800,Weekend_holiday
88,13,High,1800,Weekday
88,41,High,1800,Weekend_holiday
88,41,High,1800,Weekday
88,43,High,1800,Weekend_holiday
88,43,High,1800,Weekday
88,44,High,1800,Weekend_holiday
88,44,High,1800,Weekday
88,55,High,1800,Weekend_holiday
88,55,High,1800,Weekday
88,56,High,1800,Weekend_holiday
88,56,High,1800,Weekday
88,57,High,1800,Weekend_holiday
88,57,High,1800,Weekday
27,2,High,1800,Weekend_holiday
27,2,High,1800,Weekday
32,1,High,1800,Weekend_holiday
32,1,High,1800,Weekday
96,1,High,1800,Weekend_holiday
96,1,High,1800,Weekday
96,22,High,1800,Weekend_holiday
96,22,High,1800,Weekday
33,1,High,1800,Weekend_holiday
33,1,High,1800,Weekday
28,1,High,1800,Weekend_holiday
28,1,High,1800,Weekday
35,1,High,1800,Weekend_holiday
35,1,High,1800,Weekday
35,9,High,1800,Weekend_holiday
35,9,High,1800,Weekday
30,1,High,1800,Weekend_holiday
30,1,High,1800,Weekday
29,2,High,1800,Weekend_holiday
29,2,High,1800,Weekday
29,10,High,1800,Weekend_holiday
29,10,High,1800,Weekday
29,25,High,1800,Weekend_holiday
29,25,High,1800,Weekday
29,30,High,1800,Weekend_holiday
29,30,High,1800,Weekday
29,37,High,1800,Weekend_holiday
29,37,High,1800,Weekday
29,44,High,1800,Weekend_holiday
29,44,High,1800,Weekday
117,1,High,1800,Weekend_holiday
117,1,High,1800,Weekday
80,1,High,1800,Weekend_holiday
80,1,High,1800,Weekday
31,1,High,1800,Weekend_holiday
31,1,High,1800,Weekday
115,1,High,1800,Weekend_holiday
115,1,High,1800,Weekday
115,10,High,1800,Weekend_holiday
115,10,High,1800,Weekday
115,11,High,1800,Weekend_holiday
115,11,High,1800,Weekday
36,1,High,1800,Weekend_holiday
36,1,High,1800,Weekday
111,11,High,1800,Weekend_holiday
111,11,High,1800,Weekday
101,1,High,1800,Weekend_holiday
101,1,High,1800,Weekday
101,2,High,1800,Weekend_holiday
101,2,High,1800,Weekday
84,1,High,1800,Weekend_holiday
84,1,High,1800,Weekday
37,1,High,1800,Weekend_holiday
37,1,High,1800,Weekday
132,5,High,1800,Weekend_holiday
132,5,High,1800,Weekday
132,14,High,1800,Weekend_holiday
132,14,High,1800,Weekday
131,1,High,1800,Weekend_holiday
131,1,High,1800,Weekday
131,4,High,1800,Weekend_holiday
131,4,High,1800,Weekday
131,5,High,1800,Weekend_holiday
131,5,High,1800,Weekday
131,6,High,1800,Weekend_holiday
131,6,High,1800,Weekday
131,7,High,1800,Weekend_holiday
131,7,High,1800,Weekday
21,4,Medium,800,Weekend_holiday
21,4,Medium,800,Weekday
21,6,Medium,800,Weekend_holiday
21,6,Medium,800,Weekday
21,7,Medium,800,Weekend_holiday
21,7,Medium,800,Weekday
77,1,Medium,800,Weekend_holiday
77,1,Medium,800,Weekday
77,8,Medium,800,Weekend_holiday
77,8,Medium,800,Weekday
77,9,Medium,800,Weekend_holiday
77,9,Medium,800,Weekday
77,10,Medium,800,Weekend_holiday
77,10,Medium,800,Weekday
77,14,Medium,800,Weekend_holiday
77,14,Medium,800,Weekday
77,17,Medium,800,Weekend_holiday
77,17,Medium,800,Weekday
97,4,Medium,800,Weekend_holiday
97,4,Medium,800,Weekday
97,5,Medium,800,Weekend_holiday
97,5,Medium,800,Weekday
97,6,Medium,800,Weekend_holiday
97,6,Medium,800,Weekday
97,7,Medium,800,Weekend_holiday
97,7,Medium,800,Weekday
97,10,Medium,800,Weekend_holiday
97,10,Medium,800,Weekday
97,11,Medium,800,Weekend_holiday
97,11,Medium,800,Weekday
97,13,Medium,800,Weekend_holiday
97,13,Medium,800,Weekday
97,14,Medium,800,Weekend_holiday
97,14,Medium,800,Weekday
78,1,Medium,800,Weekend_holiday
78,1,Medium,800,Weekday
78,2,Medium,800,Weekend_holiday
78,2,Medium,800,Weekday
22,4,Medium,800,Weekend_holiday
22,4,Medium,800,Weekday
40,3,Medium,800,Weekend_holiday
40,3,Medium,800,Weekday
40,12,Medium,800,Weekend_holiday
40,12,Medium,800,Weekday
40,20,Medium,800,Weekend_holiday
40,20,Medium,800,Weekday
24,2,Medium,800,Weekend_holiday
24,2,Medium,800,Weekday
24,4,Medium,800,Weekend_holiday
24,4,Medium,800,Weekday
89,18,Medium,800,Weekend_holiday
89,18,Medium,800,Weekday
89,20,Medium,800,Weekend_holiday
89,20,Medium,800,Weekday
89,22,Medium,800,Weekend_holiday
89,22,Medium,800,Weekday
89,23,Medium,800,Weekend_holiday
89,23,Medium,800,Weekday
89,26,Medium,800,Weekend_holiday
89,26,Medium,800,Weekday
89,32,Medium,800,Weekend_holiday
89,32,Medium,800,Weekday
89,33,Medium,800,Weekend_holiday
89,33,Medium,800,Weekday
23,2,Medium,800,Weekend_holiday
23,2,Medium,800,Weekday
23,7,Medium,800,Weekend_holiday
23,7,Medium,800,Weekday
39,1,Medium,800,Weekend_holiday
39,1,Medium,800,Weekday
39,2,Medium,800,Weekend_holiday
39,2,Medium,800,Weekday
39,3,Medium,800,Weekend_holiday
39,3,Medium,800,Weekday
39,4,Medium,800,Weekend_holiday
39,4,Medium,800,Weekday
39,5,Medium,800,Weekend_holiday
39,5,Medium,800,Weekday
39,7,Medium,800,Weekend_holiday
39,7,Medium,800,Weekday
39,10,Medium,800,Weekend_holiday
39,10,Medium,800,Weekday
39,17,Medium,800,Weekend_holiday
39,17,Medium,800,Weekday
39,26,Medium,800,Weekend_holiday
39,26,Medium,800,Weekday
39,27,Medium,800,Weekend_holiday
39,27,Medium,800,Weekday
39,29,Medium,800,Weekend_holiday
39,29,Medium,800,Weekday
39,30,Medium,800,Weekend_holiday
39,30,Medium,800,Weekday
39,34,Medium,800,Weekend_holiday
39,34,Medium,800,Weekday
76,1,Medium,800,Weekend_holiday
76,1,Medium,800,Weekday
76,2,Medium,800,Weekend_holiday
76,2,Medium,800,Weekday
76,4,Medium,800,Weekend_holiday
76,4,Medium,800,Weekday
76,5,Medium,800,Weekend_holiday
76,5,Medium,800,Weekday
76,13,Medium,800,Weekend_holiday
76,13,Medium,800,Weekday
79,3,Medium,800,Weekend_holiday
79,3,Medium,800,Weekday
79,5,Medium,800,Weekend_holiday
79,5,Medium,800,Weekday
79,6,Medium,800,Weekend_holiday
79,6,Medium,800,Weekday
79,7,Medium,800,Weekend_holiday
79,7,Medium,800,Weekday
79,10,Medium,800,Weekend_holiday
79,10,Medium,800,Weekday
25,4,Medium,800,Weekend_holiday
25,4,Medium,800,Weekday
34,2,Medium,800,Weekend_holiday
34,2,Medium,800,Weekday
34,5,Medium,800,Weekend_holiday
34,5,Medium,800,Weekday
34,6,Medium,800,Weekend_holiday
34,6,Medium,800,Weekday
26,6,Medium,800,Weekend_holiday
26,6,Medium,800,Weekday
88,10,Medium,800,Weekend_holiday
88,10,Medium,800,Weekday
88,37,Medium,800,Weekend_holiday
88,37,Medium,800,Weekday
88,42,Medium,800,Weekend_holiday
88,42,Medium,800,Weekday
88,45,Medium,800,Weekend_holiday
88,45,Medium,800,Weekday
88,46,Medium,800,Weekend_holiday
88,46,Medium,800,Weekday
88,47,Medium,800,Weekend_holiday
88,47,Medium,800,Weekday
88,48,Medium,800,Weekend_holiday
88,48,Medium,800,Weekday
27,1,Medium,800,Weekend_holiday
27,1,Medium,800,Weekday
32,9,Medium,800,Weekend_holiday
32,9,Medium,800,Weekday
96,3,Medium,800,Weekend_holiday
96,3,Medium,800,Weekday
96,7,Medium,800,Weekend_holiday
96,7,Medium,800,Weekday
96,8,Medium,800,Weekend_holiday
96,8,Medium,800,Weekday
96,12,Medium,800,Weekend_holiday
96,12,Medium,800,Weekday
96,18,Medium,800,Weekend_holiday
96,18,Medium,800,Weekday
96,20,Medium,800,Weekend_holiday
96,20,Medium,800,Weekday
33,4,Medium,800,Weekend_holiday
33,4,Medium,800,Weekday
28,2,Medium,800,Weekend_holiday
28,2,Medium,800,Weekday
28,5,Medium,800,Weekend_holiday
28,5,Medium,800,Weekday
28,7,Medium,800,Weekend_holiday
28,7,Medium,800,Weekday
28,11,Medium,800,Weekend_holiday
28,11,Medium,800,Weekday
28,12,Medium,800,Weekend_holiday
28,12,Medium,800,Weekday
28,13,Medium,800,Weekend_holiday
28,13,Medium,800,Weekday
28,17,Medium,800,Weekend_holiday
28,17,Medium,800,Weekday
28,25,Medium,800,Weekend_holiday
28,25,Medium,800,Weekday
35,4,Medium,800,Weekend_holiday
35,4,Medium,800,Weekday
35,12,Medium,800,Weekend_holiday
35,12,Medium,800,Weekday
35,40,Medium,800,Weekend_holiday
35,40,Medium,800,Weekday
30,3,Medium,800,Weekend_holiday
30,3,Medium,800,Weekday
30,5,Medium,800,Weekend_holiday
30,5,Medium,800,Weekday
29,1,Medium,800,Weekend_holiday
29,1,Medium,800,Weekday
29,9,Medium,800,Weekend_holiday
29,9,Medium,800,Weekday
29,16,Medium,800,Weekend_holiday
29,16,Medium,800,Weekday
29,17,Medium,800,Weekend_holiday
29,17,Medium,800,Weekday
29,21,Medium,800,Weekend_holiday
29,21,Medium,800,Weekday
29,29,Medium,800,Weekend_holiday
29,29,Medium,800,Weekday
29,46,Medium,800,Weekend_holiday
29,46,Medium,800,Weekday
29,54,Medium,800,Weekend_holiday
29,54,Medium,800,Weekday
80,2,Medium,800,Weekend_holiday
80,2,Medium,800,Weekday
31,2,Medium,800,Weekend_holiday
31,2,Medium,800,Weekday
31,3,Medium,800,Weekend_holiday
31,3,Medium,800,Weekday
31,4,Medium,800,Weekend_holiday
31,4,Medium,800,Weekday
31,11,Medium,800,Weekend_holiday
31,11,Medium,800,Weekday
115,4,Medium,800,Weekend_holiday
115,4,Medium,800,Weekday
115,6,Medium,800,Weekend_holiday
115,6,Medium,800,Weekday
115,9,Medium,800,Weekend_holiday
115,9,Medium,800,Weekday
115,17,Medium,800,Weekend_holiday
115,17,Medium,800,Weekday
115,20,Medium,800,Weekend_holiday
115,20,Medium,800,Weekday
115,21,Medium,800,Weekend_holiday
115,21,Medium,800,Weekday
115,22,Medium,800,Weekend_holiday
115,22,Medium,800,Weekday
115,24,Medium,800,Weekend_holiday
115,24,Medium,800,Weekday
115,25,Medium,800,Weekend_holiday
115,25,Medium,800,Weekday
115,29,Medium,800,Weekend_holiday
115,29,Medium,800,Weekday
115,41,Medium,800,Weekend_holiday
115,41,Medium,800,Weekday
115,44,Medium,800,Weekend_holiday
115,44,Medium,800,Weekday
115,46,Medium,800,Weekend_holiday
115,46,Medium,800,Weekday
36,2,Medium,800,Weekend_holiday
36,2,Medium,800,Weekday
111,7,Medium,800,Weekend_holiday
111,7,Medium,800,Weekday
111,8,Medium,800,Weekend_holiday
111,8,Medium,800,Weekday
111,9,Medium,800,Weekend_holiday
111,9,Medium,800,Weekday
111,12,Medium,800,Weekend_holiday
111,12,Medium,800,Weekday
111,17,Medium,800,Weekend_holiday
111,17,Medium,800,Weekday
84,2,Medium,800,Weekend_holiday
84,2,Medium,800,Weekday
84,3,Medium,800,Weekend_holiday
84,3,Medium,800,Weekday
132,1,Medium,800,Weekend_holiday
132,1,Medium,800,Weekday
132,2,Medium,800,Weekend_holiday
132,2,Medium,800,Weekday
132,3,Medium,800,Weekend_holiday
132,3,Medium,800,Weekday
132,4,Medium,800,Weekend_holiday
132,4,Medium,800,Weekday
132,7,Medium,800,Weekend_holiday
132,7,Medium,800,Weekday
132,12,Medium,800,Weekend_holiday
132,12,Medium,800,Weekday
132,13,Medium,800,Weekend_holiday
132,13,Medium,800,Weekday
131,14,Medium,800,Weekend_holiday
131,14,Medium,800,Weekday
131,15,Medium,800,Weekend_holiday
131,15,Medium,800,Weekday
131,19,Medium,800,Weekend_holiday
131,19,Medium,800,Weekday
131,20,Medium,800,Weekend_holiday
131,20,Medium,800,Weekday
131,28,Medium,800,Weekend_holiday
131,28,Medium,800,Weekday
21,4,Medium,1000,Weekend_holiday
21,4,Medium,1000,Weekday
21,6,Medium,1000,Weekend_holiday
21,6,Medium,1000,Weekday
21,7,Medium,1000,Weekend_holiday
21,7,Medium,1000,Weekday
77,1,Medium,1000,Weekend_holiday
77,1,Medium,1000,Weekday
77,8,Medium,1000,Weekend_holiday
77,8,Medium,1000,Weekday
77,9,Medium,1000,Weekend_holiday
77,9,Medium,1000,Weekday
77,10,Medium,1000,Weekend_holiday
77,10,Medium,1000,Weekday
77,14,Medium,1000,Weekend_holiday
77,14,Medium,1000,Weekday
77,17,Medium,1000,Weekend_holiday
77,17,Medium,1000,Weekday
97,4,Medium,1000,Weekend_holiday
97,4,Medium,1000,Weekday
97,5,Medium,1000,Weekend_holiday
97,5,Medium,1000,Weekday
97,6,Medium,1000,Weekend_holiday
97,6,Medium,1000,Weekday
97,7,Medium,1000,Weekend_holiday
97,7,Medium,1000,Weekday
97,10,Medium,1000,Weekend_holiday
97,10,Medium,1000,Weekday
97,11,Medium,1000,Weekend_holiday
97,11,Medium,1000,Weekday
97,13,Medium,1000,Weekend_holiday
97,13,Medium,1000,Weekday
97,14,Medium,1000,Weekend_holiday
97,14,Medium,1000,Weekday
78,1,Medium,1000,Weekend_holiday
78,1,Medium,1000,Weekday
78,2,Medium,1000,Weekend_holiday
78,2,Medium,1000,Weekday
22,4,Medium,1000,Weekend_holiday
22,4,Medium,1000,Weekday
40,3,Medium,1000,Weekend_holiday
40,3,Medium,1000,Weekday
40,12,Medium,1000,Weekend_holiday
40,12,Medium,1000,Weekday
40,20,Medium,1000,Weekend_holiday
40,20,Medium,1000,Weekday
24,2,Medium,1000,Weekend_holiday
24,2,Medium,1000,Weekday
24,4,Medium,1000,Weekend_holiday
24,4,Medium,1000,Weekday
89,18,Medium,1000,Weekend_holiday
89,18,Medium,1000,Weekday
89,20,Medium,1000,Weekend_holiday
89,20,Medium,1000,Weekday
89,22,Medium,1000,Weekend_holiday
89,22,Medium,1000,Weekday
89,23,Medium,1000,Weekend_holiday
89,23,Medium,1000,Weekday
89,26,Medium,1000,Weekend_holiday
89,26,Medium,1000,Weekday
89,32,Medium,1000,Weekend_holiday
89,32,Medium,1000,Weekday
89,33,Medium,1000,Weekend_holiday
89,33,Medium,1000,Weekday
23,2,Medium,1000,Weekend_holiday
23,2,Medium,1000,Weekday
23,7,Medium,1000,Weekend_holiday
23,7,Medium,1000,Weekday
39,1,Medium,1000,Weekend_holiday
39,1,Medium,1000,Weekday
39,2,Medium,1000,Weekend_holiday
39,2,Medium,1000,Weekday
39,3,Medium,1000,Weekend_holiday
39,3,Medium,1000,Weekday
39,4,Medium,1000,Weekend_holiday
39,4,Medium,1000,Weekday
39,5,Medium,1000,Weekend_holiday
39,5,Medium,1000,Weekday
39,7,Medium,1000,Weekend_holiday
39,7,Medium,1000,Weekday
39,10,Medium,1000,Weekend_holiday
39,10,Medium,1000,Weekday
39,17,Medium,1000,Weekend_holiday
39,17,Medium,1000,Weekday
39,26,Medium,1000,Weekend_holiday
39,26,Medium,1000,Weekday
39,27,Medium,1000,Weekend_holiday
39,27,Medium,1000,Weekday
39,29,Medium,1000,Weekend_holiday
39,29,Medium,1000,Weekday
39,30,Medium,1000,Weekend_holiday
39,30,Medium,1000,Weekday
39,34,Medium,1000,Weekend_holiday
39,34,Medium,1000,Weekday
76,1,Medium,1000,Weekend_holiday
